origin,dest,count
ANTOFAGASTA,VILCUN,35
ANTOFAGASTA,VILLA ALEMANA,340
ANTOFAGASTA,VILLARRICA,131
ANTOFAGASTA,VINA DEL MAR,871
ANTOFAGASTA,VITACURA,97
ANTOFAGASTA,YUNGAY,32
ANTUCO,ANTUCO,3636
ANTUCO,CONCEPCION,31
ANTUCO,LOS ANGELES,147
ARAUCO,ARAUCO,32402
ARAUCO,CANETE,44
ARAUCO,CHIGUAYANTE,37
ARAUCO,CHILLAN,34
ARAUCO,CONCEPCION,552
ARAUCO,CORONEL,180
ARAUCO,CURANILAHUE,81
ARAUCO,HUALPEN,61
ARAUCO,LEBU,43
ARAUCO,LOS ALAMOS,40
ARAUCO,LOS ANGELES,41
ARAUCO,LOTA,45
ARAUCO,SAN PEDRO DE LA PAZ,232
ARAUCO,SANTIAGO,40
ARAUCO,TALCAHUANO,102
ARICA,ALTO HOSPICIO,709
ARICA,ANGOL,44
ARICA,ANTOFAGASTA,1077
ARICA,ARICA,201834
ARICA,BUIN,51
ARICA,CALAMA,504
ARICA,CALDERA,38
ARICA,CAMARONES,87
ARICA,CERRILLOS,47
ARICA,CHANARAL,44
ARICA,CHIGUAYANTE,34
ARICA,CHILLAN,209
ARICA,COLINA,82
ARICA,CONCEPCION,277
ARICA,CONCHALI,35
ARICA,COPIAPO,242
ARICA,COQUIMBO,634
ARICA,CORONEL,56
ARICA,COYHAIQUE,51
ARICA,CURICO,105
ARICA,EL BOSQUE,70
ARICA,ESTACION CENTRAL,173
ARICA,HUALPEN,33
ARICA,HUARA,54
ARICA,ILLAPEL,44
ARICA,INDEPENDENCIA,100
ARICA,IQUIQUE,917
ARICA,LA CISTERNA,60
ARICA,LA FLORIDA,234
ARICA,LA LIGUA,32
ARICA,LA REINA,138
ARICA,LA SERENA,751
ARICA,LAMPA,55
ARICA,LAS CONDES,392
ARICA,LIMACHE,68
ARICA,LINARES,80
ARICA,LO BARNECHEA,37
ARICA,LOS ANDES,56
ARICA,LOS ANGELES,149
ARICA,MACHALI,66
ARICA,MACUL,117
ARICA,MAIPU,205
ARICA,MAULE,46
ARICA,MEJILLONES,41
ARICA,MELIPILLA,80
ARICA,MONTE PATRIA,57
ARICA,NUNOA,283
ARICA,OSORNO,77
ARICA,OVALLE,219
ARICA,PADRE LAS CASAS,31
ARICA,PAINE,44
ARICA,PEDRO AGUIRRE CERDA,51
ARICA,PENAFLOR,37
ARICA,PENALOLEN,90
ARICA,PICA,57
ARICA,POZO ALMONTE,185
ARICA,PROVIDENCIA,218
ARICA,PUDAHUEL,73
ARICA,PUENTE ALTO,187
ARICA,PUERTO MONTT,172
ARICA,PUERTO VARAS,32
ARICA,PUNITAQUI,43
ARICA,PUNTA ARENAS,74
ARICA,PUTRE,200
ARICA,QUILICURA,83
ARICA,QUILLOTA,95
ARICA,QUILPUE,161
ARICA,QUINTA NORMAL,74
ARICA,RANCAGUA,158
ARICA,RECOLETA,103
ARICA,RENCA,37
ARICA,RENGO,33
ARICA,SALAMANCA,31
ARICA,SAN ANTONIO,68
ARICA,SAN BERNARDO,101
ARICA,SAN CARLOS,36
ARICA,SAN FELIPE,92
ARICA,SAN FERNANDO,44
ARICA,SAN JAVIER,56
ARICA,SAN JOAQUIN,56
ARICA,SAN MIGUEL,124
ARICA,SAN PEDRO DE ATACAMA,40
ARICA,SAN PEDRO DE LA PAZ,119
ARICA,SANTIAGO,860
ARICA,TALCA,144
ARICA,TALCAHUANO,73
ARICA,TALTAL,41
ARICA,TEMUCO,185
ARICA,TOCOPILLA,108
ARICA,TOME,32
ARICA,VALDIVIA,158
ARICA,VALLENAR,80
ARICA,VALPARAISO,310
ARICA,VICUNA,34
ARICA,VILLA ALEMANA,132
ARICA,VILLARRICA,59
ARICA,VINA DEL MAR,398
ARICA,VITACURA,31
AYSEN,AYSEN,18766
AYSEN,CASTRO,45
AYSEN,CHILE CHICO,37
AYSEN,CISNES,49
AYSEN,CONCEPCION,112
AYSEN,COYHAIQUE,320
AYSEN,LAS CONDES,53
AYSEN,NUNOA,32
AYSEN,OSORNO,55
AYSEN,PUERTO MONTT,282
AYSEN,PUNTA ARENAS,91
AYSEN,QUELLON,73
AYSEN,SANTIAGO,112
AYSEN,TALCA,37
AYSEN,TEMUCO,147
AYSEN,VALDIVIA,171
AYSEN,VALPARAISO,58
AYSEN,VINA DEL MAR,117
BUIN,ANTOFAGASTA,36
BUIN,ARICA,34
BUIN,BUIN,84668
BUIN,CALERA DE TANGO,76
BUIN,CARTAGENA,52
BUIN,CASTRO,31
BUIN,CAUQUENES,43
BUIN,CERRILLOS,51
BUIN,CHILLAN,82
BUIN,COLINA,84
BUIN,CONCEPCION,44
BUIN,CONCHALI,40
BUIN,COQUIMBO,47
BUIN,CURICO,58
BUIN,EL BOSQUE,180
BUIN,ESTACION CENTRAL,161
BUIN,HUECHURABA,38
BUIN,INDEPENDENCIA,65
BUIN,ISLA DE MAIPO,85
BUIN,LA CISTERNA,151
BUIN,LA FLORIDA,319
BUIN,LA GRANJA,60
BUIN,LA PINTANA,76
BUIN,LA REINA,62
BUIN,LA SERENA,75
BUIN,LAMPA,56
BUIN,LAS CABRAS,42
BUIN,LAS CONDES,278
BUIN,LINARES,49
BUIN,LO BARNECHEA,58
BUIN,LO ESPEJO,43
BUIN,LONGAVI,56
BUIN,LOS ANGELES,61
BUIN,MACUL,112
BUIN,MAIPU,215
BUIN,MELIPILLA,60
BUIN,MOSTAZAL,42
BUIN,NUEVA IMPERIAL,38
BUIN,NUNOA,271
BUIN,OSORNO,37
BUIN,PADRE HURTADO,39
BUIN,PADRE LAS CASAS,33
BUIN,PAINE,1723
BUIN,PANGUIPULLI,44
BUIN,PARRAL,54
BUIN,PEDRO AGUIRRE CERDA,67
BUIN,PENAFLOR,69
BUIN,PENALOLEN,82
BUIN,PIRQUE,62
BUIN,PROVIDENCIA,160
BUIN,PUCON,61
BUIN,PUDAHUEL,98
BUIN,PUENTE ALTO,417
BUIN,PUERTO MONTT,78
BUIN,PUERTO VARAS,66
BUIN,QUILICURA,69
BUIN,QUINTA NORMAL,71
BUIN,QUINTERO,35
BUIN,RANCAGUA,133
BUIN,RECOLETA,57
BUIN,RENCA,66
BUIN,RENGO,45
BUIN,SAN ANTONIO,64
BUIN,SAN BERNARDO,725
BUIN,SAN CARLOS,36
BUIN,SAN CLEMENTE,38
BUIN,SAN FERNANDO,38
BUIN,SAN JOAQUIN,61
BUIN,SAN MIGUEL,292
BUIN,SAN NICOLAS,37
BUIN,SAN PEDRO DE LA PAZ,32
BUIN,SAN RAMON,33
BUIN,SANTA CRUZ,34
BUIN,SANTIAGO,648
BUIN,TALAGANTE,94
BUIN,TALCA,76
BUIN,TEMUCO,79
BUIN,TENO,31
BUIN,VALDIVIA,99
BUIN,VALPARAISO,54
BUIN,VILLARRICA,96
BUIN,VINA DEL MAR,72
BUIN,VITACURA,96
BUIN,YERBAS BUENAS,48
BULNES,BULNES,19178
BULNES,CHILLAN,284
BULNES,CHILLAN VIEJO,70
BULNES,CONCEPCION,85
BULNES,LOS ANGELES,37
BULNES,QUILLON,102
BULNES,SAN IGNACIO,67
BULNES,TALCAHUANO,34
CABILDO,CABILDO,17541
CABILDO,LA LIGUA,344
CABILDO,PETORCA,84
CABILDO,QUILLOTA,59
CABILDO,SAN FELIPE,32
CABILDO,VALPARAISO,93
CABILDO,VINA DEL MAR,194
CABO DE HORNOS,CABO DE HORNOS,995
CABO DE HORNOS,PUNTA ARENAS,84
CABO DE HORNOS,TALCAHUANO,42
CABO DE HORNOS,VINA DEL MAR,101
CABRERO,CABRERO,26009
CABRERO,CHIGUAYANTE,38
CABRERO,CHILLAN,58
CABRERO,CONCEPCION,292
CABRERO,HUALPEN,48
CABRERO,LOS ANGELES,205
CABRERO,SAN PEDRO DE LA PAZ,80
CABRERO,TALCAHUANO,66
CABRERO,YUMBEL,155
CABRERO,YUNGAY,68
CALAMA,ALTO DEL CARMEN,48
CALAMA,ALTO HOSPICIO,329
CALAMA,ANDACOLLO,54
CALAMA,ANGOL,33
CALAMA,ANTOFAGASTA,3435
CALAMA,ARICA,861
CALAMA,BUIN,42
CALAMA,CALAMA,135181
CALAMA,CALDERA,33
CALAMA,CALERA,50
CALAMA,CANELA,74
CALAMA,CHANARAL,38
CALAMA,CHIGUAYANTE,48
CALAMA,CHILLAN,148
CALAMA,CHILLAN VIEJO,40
CALAMA,COLINA,130
CALAMA,COMBARBALA,92
CALAMA,CONCEPCION,333
CALAMA,CONCON,32
CALAMA,COPIAPO,299
CALAMA,COQUIMBO,1870
CALAMA,CORONEL,59
CALAMA,COYHAIQUE,49
CALAMA,CURICO,69
CALAMA,DIEGO DE ALMAGRO,49
CALAMA,EL BOSQUE,37
CALAMA,ESTACION CENTRAL,121
CALAMA,FREIRINA,61
CALAMA,HUALPEN,84
CALAMA,HUECHURABA,52
CALAMA,ILLAPEL,104
CALAMA,INDEPENDENCIA,58
CALAMA,IQUIQUE,701
CALAMA,LA CRUZ,54
CALAMA,LA FLORIDA,124
CALAMA,LA LIGUA,34
CALAMA,LA REINA,94
CALAMA,LA SERENA,2206
CALAMA,LAMPA,41
CALAMA,LAS CONDES,228
CALAMA,LIMACHE,39
CALAMA,LINARES,40
CALAMA,LO BARNECHEA,34
CALAMA,LOS ANDES,90
CALAMA,LOS ANGELES,152
CALAMA,LOS VILOS,37
CALAMA,MACHALI,120
CALAMA,MACUL,66
CALAMA,MAIPU,102
CALAMA,MAULE,34
CALAMA,MEJILLONES,73
CALAMA,MELIPILLA,48
CALAMA,MONTE PATRIA,198
CALAMA,NUNOA,295
CALAMA,OSORNO,49
CALAMA,OVALLE,596
CALAMA,PENALOLEN,79
CALAMA,POZO ALMONTE,65
CALAMA,PROVIDENCIA,205
CALAMA,PUCON,35
CALAMA,PUDAHUEL,75
CALAMA,PUENTE ALTO,100
CALAMA,PUERTO MONTT,99
CALAMA,PUNITAQUI,141
CALAMA,PUNTA ARENAS,64
CALAMA,QUILICURA,57
CALAMA,QUILLOTA,127
CALAMA,QUILPUE,233
CALAMA,QUINTA NORMAL,63
CALAMA,RANCAGUA,152
CALAMA,RECOLETA,50
CALAMA,RENGO,57
CALAMA,RIO HURTADO,46
CALAMA,SALAMANCA,85
CALAMA,SAN BERNARDO,50
CALAMA,SAN CARLOS,34
CALAMA,SAN CLEMENTE,35
CALAMA,SAN FELIPE,56
CALAMA,SAN FERNANDO,41
CALAMA,SAN MIGUEL,75
CALAMA,SAN PEDRO DE ATACAMA,374
CALAMA,SAN PEDRO DE LA PAZ,150
CALAMA,SANTIAGO,753
CALAMA,TALCA,161
CALAMA,TALCAHUANO,110
CALAMA,TALTAL,35
CALAMA,TEMUCO,199
CALAMA,TOCOPILLA,259
CALAMA,VALDIVIA,122
CALAMA,VALLENAR,234
CALAMA,VALPARAISO,270
CALAMA,VICUNA,101
CALAMA,VILLA ALEMANA,176
CALAMA,VILLARRICA,43
CALAMA,VINA DEL MAR,560
CALBUCO,ANCUD,47
CALBUCO,CALBUCO,30413
CALBUCO,MAULLIN,87
CALBUCO,OSORNO,50
CALBUCO,PUERTO MONTT,825
CALBUCO,PUERTO VARAS,37
CALBUCO,PUNTA ARENAS,41
CALBUCO,VALDIVIA,73
CALDERA,ANTOFAGASTA,41
CALDERA,CALDERA,14656
CALDERA,COPIAPO,484
CALDERA,COQUIMBO,85
CALDERA,IQUIQUE,31
CALDERA,LA SERENA,161
CALDERA,SANTIAGO,32
CALDERA,VALLENAR,50
CALDERA,VALPARAISO,35
CALDERA,VINA DEL MAR,32
CALERA,CALERA,42734
CALERA,COQUIMBO,32
CALERA,HIJUELAS,685
CALERA,LA CRUZ,1023
CALERA,LA LIGUA,124
CALERA,LIMACHE,86
CALERA,LOS ANDES,33
CALERA,LOS VILOS,43
CALERA,NOGALES,496
CALERA,NUNOA,31
CALERA,PUCHUNCAVI,35
CALERA,QUILLOTA,837
CALERA,QUILPUE,91
CALERA,QUINTERO,38
CALERA,SAN FELIPE,56
CALERA,SANTIAGO,76
CALERA,VALPARAISO,172
CALERA,VILLA ALEMANA,79
CALERA,VINA DEL MAR,248
CALERA DE TANGO,BUIN,92
CALERA DE TANGO,CALERA DE TANGO,20149
CALERA DE TANGO,CERRILLOS,40
CALERA DE TANGO,COLINA,45
CALERA DE TANGO,EL MONTE,42
CALERA DE TANGO,ESTACION CENTRAL,44
CALERA DE TANGO,ISLA DE MAIPO,84
CALERA DE TANGO,LA CISTERNA,37
CALERA DE TANGO,LA FLORIDA,84
CALERA DE TANGO,LAS CONDES,217
CALERA DE TANGO,LO BARNECHEA,41
CALERA DE TANGO,MAIPU,148
CALERA DE TANGO,MELIPILLA,33
CALERA DE TANGO,NUNOA,125
CALERA DE TANGO,PADRE HURTADO,154
CALERA DE TANGO,PAINE,41
CALERA DE TANGO,PENAFLOR,155
CALERA DE TANGO,PENALOLEN,35
CALERA DE TANGO,PROVIDENCIA,108
CALERA DE TANGO,PUENTE ALTO,70
CALERA DE TANGO,SAN BERNARDO,391
CALERA DE TANGO,SAN MIGUEL,84
CALERA DE TANGO,SANTIAGO,137
CALERA DE TANGO,TALAGANTE,234
CALERA DE TANGO,VITACURA,77
CALLE LARGA,CALLE LARGA,12703
CALLE LARGA,LOS ANDES,558
CALLE LARGA,RINCONADA,130
CALLE LARGA,SAN ESTEBAN,133
CALLE LARGA,SAN FELIPE,86
CAMARONES,ARICA,68
CAMARONES,CAMARONES,693
CAMINA,ALTO HOSPICIO,138
CAMINA,CAMINA,1008
CANELA,CANELA,8127
CANELA,COQUIMBO,68
CANELA,ILLAPEL,54
CANELA,LA SERENA,104
CANELA,LOS VILOS,39
CANELA,VINA DEL MAR,38
CANETE,ARAUCO,34
CANETE,CANETE,29496
CANETE,CHIGUAYANTE,71
CANETE,CONCEPCION,614
CANETE,CONTULMO,69
CANETE,CORONEL,49
CANETE,CURANILAHUE,46
CANETE,HUALPEN,72
CANETE,LEBU,84
CANETE,LOS ALAMOS,239
CANETE,LOS ANGELES,58
CANETE,SAN PEDRO DE LA PAZ,152
CANETE,SANTIAGO,51
CANETE,TALCAHUANO,99
CANETE,TEMUCO,74
CANETE,TIRUA,62
CARAHUE,CARAHUE,21025
CARAHUE,NUEVA IMPERIAL,316
CARAHUE,PADRE LAS CASAS,61
CARAHUE,QUELLON,31
CARAHUE,SAAVEDRA,109
CARAHUE,TEMUCO,660
CARAHUE,TEODORO SCHMIDT,35
CARTAGENA,CARTAGENA,17100
CARTAGENA,EL QUISCO,50
CARTAGENA,EL TABO,146
CARTAGENA,LA FLORIDA,42
CARTAGENA,LA PINTANA,53
CARTAGENA,MAIPU,68
CARTAGENA,PUDAHUEL,33
CARTAGENA,PUENTE ALTO,103
CARTAGENA,QUILICURA,36
CARTAGENA,RENCA,32
CARTAGENA,SAN ANTONIO,921
CARTAGENA,SAN BERNARDO,66
CARTAGENA,SANTIAGO,97
CARTAGENA,SANTO DOMINGO,49
CARTAGENA,VALPARAISO,89
CARTAGENA,VINA DEL MAR,76
CASABLANCA,ALGARROBO,54
CASABLANCA,CASABLANCA,23518
CASABLANCA,QUILPUE,79
CASABLANCA,SANTIAGO,59
CASABLANCA,VALPARAISO,253
CASABLANCA,VILLA ALEMANA,48
CASABLANCA,VINA DEL MAR,166
CASTRO,ANCUD,162
CASTRO,ANTOFAGASTA,31
CASTRO,AYSEN,41
CASTRO,CALBUCO,41
CASTRO,CASTRO,38197
CASTRO,CHILLAN,42
CASTRO,CHONCHI,587
CASTRO,CONCEPCION,190
CASTRO,COYHAIQUE,36
CASTRO,CURACO DE VELEZ,56
CASTRO,DALCAHUE,430
CASTRO,LAS CONDES,57
CASTRO,MAIPU,37
CASTRO,NATALES,50
CASTRO,NUNOA,62
CASTRO,OSORNO,169
CASTRO,PROVIDENCIA,45
CASTRO,PUENTE ALTO,34
CASTRO,PUERTO MONTT,545
CASTRO,PUERTO VARAS,58
CASTRO,PUNTA ARENAS,121
CASTRO,PUQUELDON,69
CASTRO,QUEILEN,121
CASTRO,QUELLON,150
CASTRO,QUEMCHI,71
CASTRO,QUINCHAO,65
CASTRO,SANTIAGO,147
CASTRO,TALCAHUANO,43
CASTRO,TEMUCO,189
CASTRO,VALDIVIA,298
CASTRO,VALPARAISO,43
CASTRO,VINA DEL MAR,82
CATEMU,CATEMU,11842
CATEMU,LLAILLAY,203
CATEMU,PANQUEHUE,32
CATEMU,SAN FELIPE,182
CATEMU,VALPARAISO,59
CATEMU,VINA DEL MAR,96
CAUQUENES,CAUQUENES,35817
CAUQUENES,CHANCO,106
CAUQUENES,CHILLAN,58
CAUQUENES,CONCEPCION,196
CAUQUENES,CONSTITUCION,36
CAUQUENES,CURICO,38
CAUQUENES,LINARES,53
CAUQUENES,MAIPU,48
CAUQUENES,MAULE,56
CAUQUENES,NUNOA,33
CAUQUENES,PARRAL,89
CAUQUENES,PELLUHUE,179
CAUQUENES,PUENTE ALTO,52
CAUQUENES,RETIRO,41
CAUQUENES,SAN CARLOS,44
CAUQUENES,SAN JAVIER,56
CAUQUENES,SANTIAGO,88
CAUQUENES,TALCA,404
CAUQUENES,TALCAHUANO,33
CERRILLOS,BUIN,218
CERRILLOS,CALERA DE TANGO,85
CERRILLOS,CARTAGENA,72
CERRILLOS,CERRILLOS,58986
CERRILLOS,CERRO NAVIA,73
CERRILLOS,CHILLAN,42
CERRILLOS,COLINA,134
CERRILLOS,CONCHALI,71
CERRILLOS,COQUIMBO,52
CERRILLOS,CURACAVI,60
CERRILLOS,EL BOSQUE,124
CERRILLOS,EL MONTE,66
CERRILLOS,EL QUISCO,57
